id,activity_timestamp,time_range,captured_events,total_keys_pressed,total_mouse_clicks,total_mouse_movements,e_id_id,o_id_id
5071,"2024-11-07 14:48:59.000000",14:48,"↓ ↓ ↓ ↓",4,0,0,1,2
5072,"2024-11-07 14:49:59.000000",14:49,"Left Click Key.alt_l Key.tab Key.tab Left Click Left Click Key.ctrl_l Enter Left Click Left Click → ← ←",8,5,549,1,2
5073,"2024-11-07 14:50:59.000000",14:50,"↑ Left Click Key.ctrl_l Enter Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click r e c o r d Key.shift_r ( Left Click Key.ctrl_r <191>",13,10,1404,1,2
5074,"2024-11-07 14:53:59.000000",14:53,,0,0,0,1,2
5075,"2024-11-07 14:58:59.000000",14:58,"Key.alt_l Key.tab Left Click Left Click Key.ctrl_l Key.ctrl_l Enter",5,2,241,1,2
5076,"2024-11-07 14:54:59.000000",14:54,"↑ ↓ ↓ ↓ Key.alt_l Key.tab Key.alt_l Key.tab ↓ Left Click Left Click Left Click Left Click ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑",17,4,174,1,2
5077,"2024-11-07 14:55:59.000000",14:55,"↑ ↑ ↑",3,0,0,1,2
5078,"2024-11-07 14:56:59.000000",14:56,"↑ Left Click Key.alt_l Key.tab Left Click Key.alt_l Key.tab Left Click ↑",6,3,198,1,2
5079,"2024-11-07 14:59:59.000000",14:59,"Key.ctrl_l Key.alt_l Key.tab Key.alt_l Key.tab Key.ctrl_l Enter ↓ Left Click Left Click Left Click Key.ctrl_l Enter",10,3,470,1,2
5080,"2024-11-07 15:00:59.000000",15:00,"↓ Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click",7,2,587,1,2
5081,"2024-11-07 15:01:59.000000",15:01,"Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Left Click Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Left Click",10,8,1468,1,2
5082,"2024-11-07 15:02:59.000000",15:02,"Left Click Left Click Left Click",0,3,1098,1,2
5083,"2024-11-07 15:03:59.000000",15:03,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.shift A Key.backspace Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift L i n Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift @",31,10,2662,1,2
5084,"2024-11-07 15:04:59.000000",15:04,"Key.shift E m a y a m 2 0 2 4 Enter Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",12,10,1687,1,2
5085,"2024-11-07 15:05:59.000000",15:05,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",0,13,1368,1,2
5086,"2024-11-07 15:06:59.000000",15:06,,0,0,266,1,2
5087,"2024-11-07 15:07:59.000000",15:07,"Left Click",0,1,165,1,2
5088,"2024-11-07 15:08:59.000000",15:08,"Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click",4,2,1355,1,2
5089,"2024-11-07 15:09:59.000000",15:09,"Left Click Left Click",0,4,823,1,2
5090,"2024-11-07 15:10:59.000000",15:10,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",0,8,1874,1,2
5091,"2024-11-07 15:19:59.000000",15:19,"Key.alt_l Key.tab Key.alt_l Key.tab Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Key.alt_l Key.tab Key.ctrl_l ",192,1,694,1,2
5092,"2024-11-07 15:11:59.000000",15:11,"Left Click ↑ ↑ ↑ ↓ Left Click ↓ Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",5,10,875,1,2
5093,"2024-11-07 15:12:59.000000",15:12,,0,0,281,1,2
5094,"2024-11-07 15:20:59.000000",15:20,"Left Click Key.alt_l Key.tab Left Click Left Click Key.alt_l Key.tab Space w h e n Space t h e r e b Space Key.backspace Key.backspace Space Key.alt_l Key.tab",22,3,240,1,2
5095,"2024-11-07 15:39:59.000000",15:39,"Left Click Left Click Left Click",0,3,254,1,2
5096,"2024-11-07 15:40:59.000000",15:40,"Left Click Left Click Left Click Left Click Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace k e y s t o r k e Key.backspace Key.backspace Key.backspace Key.backspace r o k e s Key.shift_r ( Key.backspace Key.backspace Key.shift_r Key.shift_r ( Key.backspace Key.backspace Key.backspace Key.backspace Enter Enter Enter Enter Left Click Left Click",45,6,739,1,2
5097,"2024-11-07 15:41:59.000000",15:41,"Left Click Key.ctrl_r <191> ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Key.backspace ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Key.backspace ↑ ↑ Key.backspace ↑ ↑ Key.backspace ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Key.backspace ↑ ↑ Key.backspace ↑ Key.backspace ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑",63,1,123,1,2
5098,"2024-11-07 15:42:59.000000",15:42,"↓ Key.alt_l Key.tab Key.tab Key.alt_l Key.tab ↓ ↓ Key.alt_l Key.tab Key.alt_l Key.tab ↓ ↓ ↓",15,0,0,1,2
5099,"2024-11-07 15:43:59.000000",15:43,"↓ ↓ ↓ ↓ ↓ Left Click Left Click",5,2,426,1,2
5100,"2024-11-07 15:44:59.000000",15:44,"Enter Enter Enter Left Click Key.ctrl_l  Key.ctrl_l                                                       Left Click Left Click Left Click Key.backspace d e f Space k e",67,4,250,1,2
5101,"2024-11-07 15:45:59.000000",15:45,"Left Click Key.ctrl_r <191>",2,1,296,1,2
5102,"2024-11-07 16:02:59.000000",16:02,"Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click",8,2,183,1,2
5103,"2024-11-07 15:46:59.000000",15:46,"↓ ↓",2,0,0,1,2
5104,"2024-11-07 16:03:59.000000",16:03,"Left Click Left Click Left Click Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓",39,4,370,1,2
5105,"2024-11-07 16:04:59.000000",16:04,"Left Click Left Click Left Click Left Click ↓ ↓",2,4,195,1,2
5106,"2024-11-07 16:05:59.000000",16:05,↓,1,0,0,1,2
5107,"2024-11-07 16:06:59.000000",16:06,"↓ ↓ ↓ Left Click Left Click Key.alt_l Key.alt_l Key.tab Key.tab Key.tab Key.tab Left Click Key.alt_l Key.tab Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click",54,8,1366,1,2
5108,"2024-11-07 16:07:59.000000",16:07,"Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Key.ctrl_l  Left Click Key.shift Key.alt_l F Left Click",27,8,2244,1,2
5109,"2024-11-07 16:08:59.000000",16:08,"Left Click ↓ Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l  Key.ctrl_l  Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l   Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Key.ctrl_l  Enter Enter Left Click Key.ctrl_l ",27,15,1146,1,2
5111,"2024-11-07 21:19:59.000000",21:19,"Key.tab Key.caps_lock",2,0,0,1,2
5113,"2024-11-08 09:05:59.000000",9:05,"Left Click Left Click m y s q l Enter Left Click",6,3,231,1,2
5114,"2024-11-08 09:06:59.000000",9:06,"Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Enter ↑ ↑ ↑ ↑ ↑ ↓ ↑ ↑ Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Enter ↓ ↓ ↓ ↓ ↓ Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Enter Left Click Left Click Key.alt_l Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Left Click",42,3,1564,1,2
5115,"2024-11-08 09:07:59.000000",9:07,"Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.tab Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Key.tab Left Click c h Enter Left Click Left Click f i e l d Space e m p l o y e e Space m a n a g e m e n t Space u s n g Space m o",97,10,1157,1,2
5116,"2024-11-08 09:08:59.000000",9:08,"a p p Space m o n i t o r i n g Space t h i e r Space l c t i o n Space a n d Space d i e c t i o n Space i n Space a n Space Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace w o r k i n g Space u n d e r Space a n Space o r g a n i s a t i o n Space g o v e Key.backspace Key.backspace Key.backspace i v e Space r e l a a Key.backspace Key.backspace a t e d Space a c r o n y m Space f o r Space Key.caps_lock f i a s i t e Space Key.caps_lock i n Space s t a n d a r d Space f o r m Space Enter",146,0,155,1,2
5117,"2024-11-08 09:09:59.000000",9:09,"g i v e Space 5 Space f u k Key.backspace l l Space f o r m Space d s Key.backspace Key.backspace s Key.backspace Key.backspace Key.backspace s Enter Left Click Left Click Key.caps_lock j Key.caps_lock p Space t h e Space f u l l Space f o p r m Space Key.backspace Key.backspace Key.backspace Key.backspace r m Space i Key.caps_lock i Space Key.caps_lock h a v Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.caps_lock Key.caps_lock Key.caps_lock i Key.caps_lock Space Key.backspace Key.backspace Space Key.caps_lock i Key.caps_lock Space h a v e Space s t o",92,2,441,1,2
5118,"2024-11-08 09:10:59.000000",9:10,"Key.backspace d Space i n Space t h r o l d Space d s e r Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace e Space o l d Space s e r v e r Space o n l y Space Key.caps_lock , Key.caps_lock Key.caps_lock i Key.caps_lock Space c a n t Space f i n d Space t h e Space e x a c t Space f y Key.backspace u l l Space f o r m Space i f Space n e c e s s a r y Space Key.caps_lock i Key.caps_lock Space w i l l Space g i v e Space s o m e Space o t h e r Space f u l l Space f o r m Space s u g g e s t i o n s Space c a n Space y o u Space c h a",162,0,0,1,2
5119,"2024-11-08 09:11:59.000000",9:11,"c k Space t j j a Key.backspace Key.backspace Key.backspace h a t Space Left Click → Key.caps_lock s a Key.caps_lock o r Key.backspace Key.backspace Key.backspace Key.backspace Key.caps_lock s Key.caps_lock o o r y Key.backspace Key.backspace Key.backspace r r y Space Enter Key.alt_l Key.tab ↓ ↓ ↓ ↓",46,1,292,1,2
5120,"2024-11-08 09:12:59.000000",9:12,"↓ ↓ Key.alt_l Key.tab Left Click a m a z o n Enter Left Click Left Click",11,3,389,1,2
5123,"2024-11-08 09:51:59.000000",9:51,"Key.alt_l Key.tab Left Click",2,1,124,1,2
5124,"2024-11-08 09:52:59.000000",9:52,"↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Left Click Key.alt_l Key.tab Left Click Left Click Left Click Left Click Key.alt_l Key.tab Key.tab Left Click",29,6,725,1,2
5125,"2024-11-08 09:53:59.000000",9:53,"k e y Key.shift_r _ s t r Left Click Left Click Left Click Key.ctrl_l  Key.alt_l Key.tab Key.tab Left Click Key.ctrl_l Left Click Key.ctrl_l  Enter Key.alt_l Key.tab",19,5,699,1,2
5126,"2024-11-08 09:54:59.000000",9:54,"Left Click Key.alt_l Key.tab Key.tab Left Click ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab",20,2,262,1,2
5127,"2024-11-08 09:55:59.000000",9:55,"Left Click Left Click Key.alt_l Key.tab Key.tab Key.tab Left Click Key.ctrl_l Enter ↑ ↑ Key.alt_l Key.tab Key.tab Key.tab Left Click Left Click Left Click Key.alt_l Key.alt_l",14,6,479,1,2
5128,"2024-11-08 09:56:59.000000",9:56,"Key.ctrl_l Key.shift  Key.alt_l Key.tab Key.tab Left Click ↓ Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓",28,2,220,1,2
5129,"2024-11-08 09:57:59.000000",9:57,,0,0,0,1,2
5130,"2024-11-08 09:58:59.000000",9:58,"↓ ↓ ↓ Key.alt_l Key.tab Key.alt_l Key.tab Left Click Key.alt_l Key.tab Left Click Key.alt_l Key.tab",11,2,66,1,2
5131,"2024-11-08 10:01:59.000000",10:01,"↑ ↑ ↑ Left Click Left Click Left Click Left Click ↓ ↓ ↓",6,4,223,1,2
5132,"2024-11-08 09:59:59.000000",9:59,"Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click Left Click Left Click ↑ ↑",6,4,267,1,2
5133,"2024-11-08 10:00:59.000000",10:00,"↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑",14,0,0,1,2
5134,"2024-11-08 10:02:59.000000",10:02,"↓ ↓ ↓ Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓",18,1,151,1,2
5135,"2024-11-08 10:15:59.000000",10:15,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click ↑ Enter Left Click l i n Key.shift @ g m a i l . c o m Key.tab Key.cmd v Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",21,37,1480,1,2
5136,"2024-11-08 10:15:59.000000",10:15,"Left Click Left Click Left Click",0,3,343,1,2
5138,"2024-11-08 10:20:59.000000",10:20,"Left Click Key.alt_l Key.tab Key.tab Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Left Click Left Click c o m p u t e r",23,3,788,1,2
5139,"2024-11-08 10:21:59.000000",10:21,"Left Click Left Click Left Click Left Click Left Click s Left Click Enter o i d = Space s e s s Enter . r e g q Key.backspace Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",18,14,1652,1,2
5140,"2024-11-08 10:48:59.000000",10:48,"Left Click Key.alt_l Key.tab Key.alt_l Key.tab Left Click",4,2,162,1,2
5141,"2024-11-08 10:49:59.000000",10:49,"Key.alt_l Key.tab Left Click Key.alt_l Key.tab Left Click Left Click Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click Left Click Left Click",25,8,1238,1,2
5142,"2024-11-08 10:50:59.000000",10:50,"Left Click Key.alt_l Key.alt_l Key.alt_l Key.tab Key.tab Left Click ↓ ↓ ↓ ↓",9,2,409,1,2
5143,"2024-11-08 10:51:59.000000",10:51,"↓ ↓",2,0,0,1,2
5144,"2024-11-08 10:52:59.000000",10:52,"Left Click ↓ Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Left Click Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.tab Key.tab Key.alt_l Key.tab Key.tab Left Click ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↓ ↓ ↑ Key.ctrl_l Enter",113,7,1621,1,2
5145,"2024-11-08 10:53:59.000000",10:53,"Key.tab Key.alt_l Key.tab Key.tab Key.tab Left Click Left Click Key.ctrl_r <191> Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Left Click Key.alt_l Key.tab",13,4,1441,1,2
5146,"2024-11-08 10:54:59.000000",10:54,"Left Click ↓ Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Left Click Key.ctrl_l Key.ctrl_l Enter Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l",9,11,2313,1,2
5147,"2024-11-08 10:55:59.000000",10:55,"Left Click Key.ctrl_l Enter Left Click Left Click Key.alt_l Key.tab Left Click Left Click Key.ctrl_l  Key.alt_l Key.tab Key.tab Key.tab Left Click Left Click Key.ctrl_l  Space w h e n Space s a v i u n g Space t h e Space d a t a Space u s n g Space i n s e r t Space g e t Space t h e Space i d Space o r Space s o m e",65,7,1595,1,2
5148,"2024-11-08 10:56:59.000000",10:56,"Space s o Space u s n g Space t h a t Space p a r t i c u l a r Space i f Key.backspace d Space s e l c t Space f r o m Space t h e Space t a b l e Space a n d Space u p d a t e Space Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Left Click Left Click Key.ctrl_l Key.ctrl_l  Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.ctrl_l  Left Click Key.alt_l Key.tab Left Click",87,4,1030,1,2
5149,"2024-11-08 10:58:59.000000",10:58,"Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab",18,1,119,1,2
5150,"2024-11-08 10:59:59.000000",10:59,"↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.tab Left Click Left Click Key.ctrl_l Enter Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Left Click Key.ctrl_l Enter Left Click Left Click Left Click Left Click Left Click Left Click Left Click",41,21,2679,1,2
5151,"2024-11-08 11:00:59.000000",11:00,"Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Key.alt_l Key.tab Key.tab Left Click i d o Key.backspace Key.backspace Space d o Space n o t Space n e e d Space r Key.backspace t o Space u p d a t Space t h e ; a s t Space o i d Space i Space n e e e d Space t o Space u p d a t e Space l a s t Space b e f o r e Space i d Space e g Space i f Space l a s t Space i d Space i s Space 5 6 Space i Space n e e d Space 5 Enter",117,1,1004,1,2
5152,"2024-11-08 11:01:59.000000",11:01,"Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.tab Left Click Left Click Left Click Key.ctrl_l Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l  Key.ctrl_l  Key.ctrl_l  Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Key.ctrl_l  Enter Enter Enter Left Click Enter m Key.backspace i d = m p Key.backspace o Enter - 1",86,14,1659,1,2
5153,"2024-11-08 11:03:59.000000",11:03,"Left Click Left Click Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l",16,4,414,1,2
5154,"2024-11-08 11:04:59.000000",11:04,"Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Left Click Key.ctrl_l Enter Left Click Left Click Left Click Left Click Key.alt_l Key.tab Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l",11,8,1834,1,2
5156,"2024-11-08 11:14:59.000000",11:14,"↓ ↓ ↓ ↓",4,0,0,1,2
5157,"2024-11-08 11:15:59.000000",11:15,↓,1,0,0,1,2
5158,"2024-11-08 11:16:59.000000",11:16,"↑ ↓ ↓ Left Click Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Left Click",23,4,378,1,2
5159,"2024-11-08 11:17:59.000000",11:17,"↓ ↓ Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Key.ctrl_l Enter Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Enter",22,3,1204,1,2
5160,"2024-11-08 11:18:59.000000",11:18,"Left Click Left Click Left Click Left Click Key.alt_l Key.alt_l Key.tab Left Click Left Click ↓ ↓",5,6,531,1,2
5161,"2024-11-08 11:19:59.000000",11:19,"↓ ↓",2,0,0,1,2
5162,"2024-11-08 11:21:59.000000",11:21,"↓ Key.alt_l Key.tab",3,0,113,1,2
5163,"2024-11-08 11:22:59.000000",11:22,"↓ Left Click Key.ctrl_l Enter Left Click Key.alt_l Key.tab Key.alt_l Key.tab Key.ctrl_l Enter Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",9,11,1578,1,2
5164,"2024-11-08 11:23:59.000000",11:23,"Key.alt_l Key.tab Left Click Left Click",2,2,367,1,2
